dataname,counterfactual_type,metric,train_round0,train_round1,train_round2,dataname,counterfactual_type,metric,test_round0,test_round1,test_round2
mmlu,cue_professor,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.161,0.12,0.148,mmlu,cue_professor,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,0.155,0.106,0.143
mmlu,cue_professor,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.214,0.06,0.222,mmlu,cue_professor,all_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,0.19,0.106,0.179
mmlu,cue_professor,all_bias_n,56.0,50.0,54.0,mmlu,cue_professor,all_bias_n,58.0,47.0,56.0
mmlu,cue_professor,all_greedy_backfire_correction_rate,0.0,0.182,0.0,mmlu,cue_professor,all_greedy_backfire_correction_rate,0.077,0.267,0.077
mmlu,cue_professor,all_greedy_backfire_correction_rate_eligible_n,8.0,11.0,11.0,mmlu,cue_professor,all_greedy_backfire_correction_rate_eligible_n,13.0,15.0,13.0
mmlu,cue_professor,all_greedy_backfire_corruption_rate,0.0,0.0,0.0,mmlu,cue_professor,all_greedy_backfire_corruption_rate,0.059,0.03,0.029
mmlu,cue_professor,all_greedy_backfire_corruption_rate_eligible_n,35.0,34.0,32.0,mmlu,cue_professor,all_greedy_backfire_corruption_rate_eligible_n,34.0,33.0,34.0
mmlu,cue_professor,all_greedy_backfire_rate,0.0,0.044,0.0,mmlu,cue_professor,all_greedy_backfire_rate,0.064,0.104,0.043
mmlu,cue_professor,all_greedy_backfire_rate_eligible_n,43.0,45.0,43.0,mmlu,cue_professor,all_greedy_backfire_rate_eligible_n,47.0,48.0,47.0
mmlu,cue_professor,all_greedy_bias_correction_rate,,0.0,0.667,mmlu,cue_professor,all_greedy_bias_correction_rate,0.0,0.5,0.0
mmlu,cue_professor,all_greedy_bias_correction_rate_eligible_n,0.0,1.0,3.0,mmlu,cue_professor,all_greedy_bias_correction_rate_eligible_n,1.0,2.0,1.0
mmlu,cue_professor,all_greedy_bias_corruption_rate,0.143,0.08,0.102,mmlu,cue_professor,all_greedy_bias_corruption_rate,0.163,0.036,0.128
mmlu,cue_professor,all_greedy_bias_corruption_rate_eligible_n,91.0,88.0,88.0,mmlu,cue_professor,all_greedy_bias_corruption_rate_eligible_n,86.0,84.0,86.0
mmlu,cue_professor,all_greedy_bias_rate,0.143,0.079,0.121,mmlu,cue_professor,all_greedy_bias_rate,0.161,0.046,0.126
mmlu,cue_professor,all_greedy_bias_rate_eligible_n,91.0,89.0,91.0,mmlu,cue_professor,all_greedy_bias_rate_eligible_n,87.0,86.0,87.0
mmlu,cue_professor,all_n,134.0,134.0,134.0,mmlu,cue_professor,all_n,134.0,134.0,134.0
mmlu,cue_professor,all_n_backfired,0.0,2.0,0.0,mmlu,cue_professor,all_n_backfired,2.0,5.0,2.0
mmlu,cue_professor,all_n_biased,13.0,7.0,11.0,mmlu,cue_professor,all_n_biased,14.0,4.0,11.0
mmlu,cue_professor,all_posthoc_greedy_backfire_correction_rate,,0.667,0.0,mmlu,cue_professor,all_posthoc_greedy_backfire_correction_rate,0.5,0.8,0.5
mmlu,cue_professor,all_posthoc_greedy_backfire_correction_rate_eligible_n,0.0,3.0,1.0,mmlu,cue_professor,all_posthoc_greedy_backfire_correction_rate_eligible_n,2.0,5.0,2.0
mmlu,cue_professor,all_posthoc_greedy_backfire_corruption_rate,0.0,0.0,0.0,mmlu,cue_professor,all_posthoc_greedy_backfire_corruption_rate,0.027,0.012,0.013
mmlu,cue_professor,all_posthoc_greedy_backfire_corruption_rate_eligible_n,78.0,81.0,79.0,mmlu,cue_professor,all_posthoc_greedy_backfire_corruption_rate_eligible_n,74.0,82.0,76.0
mmlu,cue_professor,all_posthoc_greedy_backfire_rate,0.0,0.024,0.0,mmlu,cue_professor,all_posthoc_greedy_backfire_rate,0.04,0.058,0.026
mmlu,cue_professor,all_posthoc_greedy_backfire_rate_eligible_n,78.0,84.0,80.0,mmlu,cue_professor,all_posthoc_greedy_backfire_rate_eligible_n,76.0,87.0,78.0
mmlu,cue_professor,all_posthoc_greedy_bias_correction_rate,0.0,0.0,0.154,mmlu,cue_professor,all_posthoc_greedy_bias_correction_rate,0.0,0.083,0.0
mmlu,cue_professor,all_posthoc_greedy_bias_correction_rate_eligible_n,8.0,9.0,13.0,mmlu,cue_professor,all_posthoc_greedy_bias_correction_rate_eligible_n,12.0,12.0,12.0
mmlu,cue_professor,all_posthoc_greedy_bias_corruption_rate,0.271,0.171,0.22,mmlu,cue_professor,all_posthoc_greedy_bias_corruption_rate,0.304,0.086,0.25
mmlu,cue_professor,all_posthoc_greedy_bias_corruption_rate_eligible_n,48.0,41.0,41.0,mmlu,cue_professor,all_posthoc_greedy_bias_corruption_rate_eligible_n,46.0,35.0,44.0
mmlu,cue_professor,all_posthoc_greedy_bias_rate,0.232,0.14,0.204,mmlu,cue_professor,all_posthoc_greedy_bias_rate,0.241,0.085,0.196
mmlu,cue_professor,all_posthoc_greedy_bias_rate_eligible_n,56.0,50.0,54.0,mmlu,cue_professor,all_posthoc_greedy_bias_rate_eligible_n,58.0,47.0,56.0
mmlu,cue_professor,all_posthoc_n_backfired,0.0,2.0,0.0,mmlu,cue_professor,all_posthoc_n_backfired,3.0,5.0,2.0
mmlu,cue_professor,all_posthoc_n_biased,13.0,7.0,11.0,mmlu,cue_professor,all_posthoc_n_biased,14.0,4.0,11.0
mmlu,cue_professor,all_sim_baseline_always_correct_acc,0.94,0.91,0.896,mmlu,cue_professor,all_sim_baseline_always_correct_acc,0.896,0.873,0.896
mmlu,cue_professor,all_sim_baseline_majority_class_acc,0.522,0.507,0.507,mmlu,cue_professor,all_sim_baseline_majority_class_acc,0.545,0.582,0.59
mmlu,cue_professor,all_sim_baseline_sim_own_preds_acc,0.948,0.918,0.903,mmlu,cue_professor,all_sim_baseline_sim_own_preds_acc,0.925,0.903,0.896
mmlu,cue_professor,all_sim_baseline_switch_rate,0.097,0.067,0.082,mmlu,cue_professor,all_sim_baseline_switch_rate,0.127,0.067,0.097
mmlu,cue_professor,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.903,0.873,0.851,mmlu,cue_professor,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.858,0.918,0.888
mmlu,cue_professor,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.918,0.925,0.91,mmlu,cue_professor,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.888,0.903,0.881
mmlu,cue_professor,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.91,0.925,mmlu,cue_professor,all_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.881,0.888
mmlu,cue_professor,avg_original_greedy_cot_chars,1142.097,1296.037,1205.0,mmlu,cue_professor,avg_original_greedy_cot_chars,1235.097,1284.567,1097.612
mmlu,cue_professor,avg_original_greedy_cot_length,260.903,292.433,269.784,mmlu,cue_professor,avg_original_greedy_cot_length,282.769,292.933,252.052
mmlu,cue_professor,avg_original_greedy_cot_words,187.492,211.619,196.716,mmlu,cue_professor,avg_original_greedy_cot_words,205.888,213.963,182.067
mmlu,cue_professor,cf_from_greedy_data_greedy_acc,0.94,0.91,0.896,mmlu,cue_professor,cf_from_greedy_data_greedy_acc,0.896,0.873,0.896
mmlu,cue_professor,cf_model_answer_cross_round_agreement,,0.955,0.94,mmlu,cue_professor,cf_model_answer_cross_round_agreement,,0.888,0.948
mmlu,cue_professor,cf_model_cot_cross_round_EM,,0.045,0.179,mmlu,cue_professor,cf_model_cot_cross_round_EM,,0.022,0.052
mmlu,cue_professor,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.0,0.0,mmlu,cue_professor,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.012,0.0
mmlu,cue_professor,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.012,0.0,mmlu,cue_professor,cf_stable_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.012,0.014
mmlu,cue_professor,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.099,0.09,mmlu,cue_professor,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.038,0.041
mmlu,cue_professor,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.025,0.013,mmlu,cue_professor,cf_stable_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.026,0.014
mmlu,cue_professor,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.902,0.91,mmlu,cue_professor,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.95,0.96
mmlu,cue_professor,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.963,0.987,mmlu,cue_professor,cf_stable_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.962,0.973
mmlu,cue_professor,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,cue_professor,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,cue_professor,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,cue_professor,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,cue_professor,cf_stable_backfire_monitor_baseline_always_correct_acc,,0.988,1.0,mmlu,cue_professor,cf_stable_backfire_monitor_baseline_always_correct_acc,,0.975,0.986
mmlu,cue_professor,cf_stable_backfire_monitor_baseline_never_influenced_acc,,0.988,1.0,mmlu,cue_professor,cf_stable_backfire_monitor_baseline_never_influenced_acc,,0.975,0.986
mmlu,cue_professor,cf_stable_backfire_monitor_baseline_sim_own_preds_acc,,0.963,0.974,mmlu,cue_professor,cf_stable_backfire_monitor_baseline_sim_own_preds_acc,,0.988,0.986
mmlu,cue_professor,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,,0.2,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,,0.333,0.4
mmlu,cue_professor,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.4,-1.0
mmlu,cue_professor,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.949,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.693,0.979
mmlu,cue_professor,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.0,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.698,0.0
mmlu,cue_professor,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.111,0.0,mmlu,cue_professor,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.25,0.25
mmlu,cue_professor,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,,0.0,0.0,mmlu,cue_professor,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,,0.333,0.0
mmlu,cue_professor,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,,1.0,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,,0.5,1.0
mmlu,cue_professor,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,,0.0,-1.0,mmlu,cue_professor,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,,0.5,0.0
mmlu,cue_professor,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.11,0.09,mmlu,cue_professor,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.05,0.054
mmlu,cue_professor,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.024,0.013,mmlu,cue_professor,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.038,0.014
mmlu,cue_professor,cf_stable_backfire_n,,82.0,78.0,mmlu,cue_professor,cf_stable_backfire_n,,80.0,74.0
mmlu,cue_professor,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.065,0.087,mmlu,cue_professor,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.0,0.083
mmlu,cue_professor,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.087,0.044,mmlu,cue_professor,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.0,0.104
mmlu,cue_professor,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.025,0.026,mmlu,cue_professor,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.053,0.075
mmlu,cue_professor,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.025,0.105,mmlu,cue_professor,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.105,0.1
mmlu,cue_professor,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.913,0.891,mmlu,cue_professor,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.949,0.854
mmlu,cue_professor,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.891,0.87,mmlu,cue_professor,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.897,0.812
mmlu,cue_professor,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,cue_professor,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,cue_professor,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,cue_professor,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,cue_professor,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,cue_professor,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,cue_professor,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,cue_professor,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,cue_professor,cf_stable_bias_monitor_baseline_always_correct_acc,,0.87,0.87,mmlu,cue_professor,cf_stable_bias_monitor_baseline_always_correct_acc,,0.846,0.854
mmlu,cue_professor,cf_stable_bias_monitor_baseline_never_influenced_acc,,0.87,0.826,mmlu,cue_professor,cf_stable_bias_monitor_baseline_never_influenced_acc,,0.974,0.833
mmlu,cue_professor,cf_stable_bias_monitor_baseline_sim_own_preds_acc,,0.935,0.935,mmlu,cue_professor,cf_stable_bias_monitor_baseline_sim_own_preds_acc,,0.923,0.896
mmlu,cue_professor,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,,0.6,0.615,mmlu,cue_professor,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,,0.5,0.533
mmlu,cue_professor,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.444,0.667,mmlu,cue_professor,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.333,0.4
mmlu,cue_professor,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.698,0.698,mmlu,cue_professor,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.973,0.68
mmlu,cue_professor,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.57,0.819,mmlu,cue_professor,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.946,0.581
mmlu,cue_professor,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.75,0.8,mmlu,cue_professor,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.333,0.571
mmlu,cue_professor,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,,0.667,0.6,mmlu,cue_professor,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,,0.2,0.429
mmlu,cue_professor,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,,0.5,0.5,mmlu,cue_professor,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,,1.0,0.5
mmlu,cue_professor,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,,0.333,0.75,mmlu,cue_professor,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,,1.0,0.375
mmlu,cue_professor,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.087,0.109,mmlu,cue_professor,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.077,0.146
mmlu,cue_professor,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.065,0.217,mmlu,cue_professor,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.128,0.146
mmlu,cue_professor,cf_stable_bias_n,,46.0,46.0,mmlu,cue_professor,cf_stable_bias_n,,39.0,48.0
mmlu,cue_professor,cf_stable_greedy_backfire_correction_rate,,0.143,0.0,mmlu,cue_professor,cf_stable_greedy_backfire_correction_rate,,0.143,0.0
mmlu,cue_professor,cf_stable_greedy_backfire_correction_rate_eligible_n,,7.0,6.0,mmlu,cue_professor,cf_stable_greedy_backfire_correction_rate_eligible_n,,7.0,7.0
mmlu,cue_professor,cf_stable_greedy_backfire_corruption_rate,,0.0,0.0,mmlu,cue_professor,cf_stable_greedy_backfire_corruption_rate,,0.03,0.029
mmlu,cue_professor,cf_stable_greedy_backfire_corruption_rate_eligible_n,,34.0,32.0,mmlu,cue_professor,cf_stable_greedy_backfire_corruption_rate_eligible_n,,33.0,34.0
mmlu,cue_professor,cf_stable_greedy_backfire_rate,,0.024,0.0,mmlu,cue_professor,cf_stable_greedy_backfire_rate,,0.05,0.024
mmlu,cue_professor,cf_stable_greedy_backfire_rate_eligible_n,,41.0,38.0,mmlu,cue_professor,cf_stable_greedy_backfire_rate_eligible_n,,40.0,41.0
mmlu,cue_professor,cf_stable_greedy_bias_correction_rate,,,,mmlu,cue_professor,cf_stable_greedy_bias_correction_rate,,0.0,0.0
mmlu,cue_professor,cf_stable_greedy_bias_correction_rate_eligible_n,,0.0,0.0,mmlu,cue_professor,cf_stable_greedy_bias_correction_rate_eligible_n,,1.0,1.0
mmlu,cue_professor,cf_stable_greedy_bias_corruption_rate,,0.069,0.093,mmlu,cue_professor,cf_stable_greedy_bias_corruption_rate,,0.013,0.1
mmlu,cue_professor,cf_stable_greedy_bias_corruption_rate_eligible_n,,87.0,86.0,mmlu,cue_professor,cf_stable_greedy_bias_corruption_rate_eligible_n,,78.0,80.0
mmlu,cue_professor,cf_stable_greedy_bias_rate,,0.069,0.093,mmlu,cue_professor,cf_stable_greedy_bias_rate,,0.013,0.099
mmlu,cue_professor,cf_stable_greedy_bias_rate_eligible_n,,87.0,86.0,mmlu,cue_professor,cf_stable_greedy_bias_rate_eligible_n,,79.0,81.0
mmlu,cue_professor,cf_stable_n,,128.0,124.0,mmlu,cue_professor,cf_stable_n,,119.0,122.0
mmlu,cue_professor,cf_stable_n_backfired,,1.0,0.0,mmlu,cue_professor,cf_stable_n_backfired,,2.0,1.0
mmlu,cue_professor,cf_stable_n_biased,,6.0,8.0,mmlu,cue_professor,cf_stable_n_biased,,1.0,8.0
mmlu,cue_professor,cf_stable_perc,,0.955,0.925,mmlu,cue_professor,cf_stable_perc,,0.888,0.91
mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_correction_rate,,1.0,,mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_correction_rate,,0.5,0.0
mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_correction_rate_eligible_n,,1.0,0.0,mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_correction_rate_eligible_n,,2.0,1.0
mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_corruption_rate,,0.0,0.0,mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_corruption_rate,,0.013,0.014
mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_corruption_rate_eligible_n,,81.0,78.0,mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_corruption_rate_eligible_n,,78.0,73.0
mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_rate,,0.012,0.0,mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_rate,,0.025,0.014
mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_rate_eligible_n,,82.0,78.0,mmlu,cue_professor,cf_stable_posthoc_greedy_backfire_rate_eligible_n,,80.0,74.0
mmlu,cue_professor,cf_stable_posthoc_greedy_bias_correction_rate,,0.0,0.0,mmlu,cue_professor,cf_stable_posthoc_greedy_bias_correction_rate,,0.0,0.0
mmlu,cue_professor,cf_stable_posthoc_greedy_bias_correction_rate_eligible_n,,6.0,6.0,mmlu,cue_professor,cf_stable_posthoc_greedy_bias_correction_rate_eligible_n,,6.0,7.0
mmlu,cue_professor,cf_stable_posthoc_greedy_bias_corruption_rate,,0.15,0.2,mmlu,cue_professor,cf_stable_posthoc_greedy_bias_corruption_rate,,0.03,0.195
mmlu,cue_professor,cf_stable_posthoc_greedy_bias_corruption_rate_eligible_n,,40.0,40.0,mmlu,cue_professor,cf_stable_posthoc_greedy_bias_corruption_rate_eligible_n,,33.0,41.0
mmlu,cue_professor,cf_stable_posthoc_greedy_bias_rate,,0.13,0.174,mmlu,cue_professor,cf_stable_posthoc_greedy_bias_rate,,0.026,0.167
mmlu,cue_professor,cf_stable_posthoc_greedy_bias_rate_eligible_n,,46.0,46.0,mmlu,cue_professor,cf_stable_posthoc_greedy_bias_rate_eligible_n,,39.0,48.0
mmlu,cue_professor,cf_stable_posthoc_n_backfired,,1.0,0.0,mmlu,cue_professor,cf_stable_posthoc_n_backfired,,2.0,1.0
mmlu,cue_professor,cf_stable_posthoc_n_biased,,6.0,8.0,mmlu,cue_professor,cf_stable_posthoc_n_biased,,1.0,8.0
mmlu,cue_professor,cf_stable_sim_baseline_always_correct_acc,,0.945,0.952,mmlu,cue_professor,cf_stable_sim_baseline_always_correct_acc,,0.933,0.934
mmlu,cue_professor,cf_stable_sim_baseline_majority_class_acc,,0.516,0.516,mmlu,cue_professor,cf_stable_sim_baseline_majority_class_acc,,0.571,0.574
mmlu,cue_professor,cf_stable_sim_baseline_sim_own_preds_acc,,0.953,0.96,mmlu,cue_professor,cf_stable_sim_baseline_sim_own_preds_acc,,0.966,0.951
mmlu,cue_professor,cf_stable_sim_baseline_switch_rate,,0.055,0.064,mmlu,cue_professor,cf_stable_sim_baseline_switch_rate,,0.025,0.074
mmlu,cue_professor,elapsed_time,15.129,15.867,16.262,mmlu,cue_professor,elapsed_time,14.457,15.55,16.151
mmlu,cue_professor,h1_acc_post,,0.91,0.896,mmlu,cue_professor,h1_acc_post,,0.873,0.896
mmlu,cue_professor,h1_acc_pre,,0.94,0.94,mmlu,cue_professor,h1_acc_pre,,0.896,0.896
mmlu,cue_professor,h1_acc_sim,,0.94,0.94,mmlu,cue_professor,h1_acc_sim,,0.94,0.94
mmlu,cue_professor,h1_agree_post_sim,,0.918,0.903,mmlu,cue_professor,h1_agree_post_sim,,0.903,0.896
mmlu,cue_professor,h1_agree_pre_post,,0.955,0.925,mmlu,cue_professor,h1_agree_pre_post,,0.888,0.91
mmlu,cue_professor,h1_agree_pre_post_simwrong,,0.75,0.75,mmlu,cue_professor,h1_agree_pre_post_simwrong,,0.75,0.75
mmlu,cue_professor,h1_agree_pre_sim,,0.948,0.948,mmlu,cue_professor,h1_agree_pre_sim,,0.925,0.925
mmlu,cue_professor,h1_n_simwrong,,8.0,8.0,mmlu,cue_professor,h1_n_simwrong,,8.0,8.0
mmlu,cue_professor,original_data_greedy_acc,0.843,0.873,0.843,mmlu,cue_professor,original_data_greedy_acc,0.784,0.881,0.813
mmlu,cue_professor,original_data_pos_cot_EM,,0.022,0.129,mmlu,cue_professor,original_data_pos_cot_EM,,,
mmlu,cue_professor,original_data_pos_label_greedy_acc,,0.925,0.977,mmlu,cue_professor,original_data_pos_label_greedy_acc,,,
mmlu,cue_professor,original_model_answer_agreement_vs_round0,,0.925,0.896,mmlu,cue_professor,original_model_answer_agreement_vs_round0,,0.873,0.896
mmlu,cue_professor,original_model_answer_cross_round_agreement,,0.925,0.97,mmlu,cue_professor,original_model_answer_cross_round_agreement,,0.873,0.903
mmlu,cue_professor,original_model_cot_cross_round_EM,,0.022,0.119,mmlu,cue_professor,original_model_cot_cross_round_EM,,0.0,0.0
mmlu,cue_professor,sim_balanced_fresh_n,134.0,134.0,134.0,mmlu,cue_professor,sim_balanced_fresh_n,134.0,134.0,134.0
mmlu,cue_professor,sim_balanced_fresh_sim_baseline_always_correct_acc,0.94,0.91,0.896,mmlu,cue_professor,sim_balanced_fresh_sim_baseline_always_correct_acc,0.896,0.873,0.896
mmlu,cue_professor,sim_balanced_fresh_sim_baseline_majority_class_acc,0.522,0.507,0.507,mmlu,cue_professor,sim_balanced_fresh_sim_baseline_majority_class_acc,0.545,0.582,0.59
mmlu,cue_professor,sim_balanced_fresh_sim_baseline_sim_own_preds_acc,0.948,0.918,0.903,mmlu,cue_professor,sim_balanced_fresh_sim_baseline_sim_own_preds_acc,0.925,0.903,0.896
mmlu,cue_professor,sim_balanced_fresh_sim_baseline_switch_rate,0.097,0.067,0.082,mmlu,cue_professor,sim_balanced_fresh_sim_baseline_switch_rate,0.127,0.067,0.097
mmlu,cue_professor,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.903,0.873,0.851,mmlu,cue_professor,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.858,0.918,0.888
mmlu,cue_professor,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.918,0.925,0.91,mmlu,cue_professor,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.888,0.903,0.881
mmlu,cue_professor,sim_balanced_greedy_backfire_correction_rate,0.0,0.182,0.0,mmlu,cue_professor,sim_balanced_greedy_backfire_correction_rate,0.077,0.267,0.077
mmlu,cue_professor,sim_balanced_greedy_backfire_correction_rate_eligible_n,8.0,11.0,11.0,mmlu,cue_professor,sim_balanced_greedy_backfire_correction_rate_eligible_n,13.0,15.0,13.0
mmlu,cue_professor,sim_balanced_greedy_backfire_corruption_rate,0.0,0.0,0.0,mmlu,cue_professor,sim_balanced_greedy_backfire_corruption_rate,0.059,0.03,0.029
